fs,D0,N0,D1,N1,D2,N2,R
-29.241210937499996,(0.37826651334762573-0.9385068416595459j),(0.002886784728616476+0.0005188017967157066j),(0.377310574054718-0.9386433959007263j),(0.002512388164177537-0.00027607884840108454j),(0.3765772581100464-0.9392743706703186j),(0.002327789319679141+0.0014574629021808505j),(0.9879487752914429-0.0003903391188941896j)
-29.232421875000004,(0.45290830731391907-0.9067937731742859j),(0.0029370314441621304+0.000504468334838748j),(0.4519413113594055-0.9070726633071899j),(0.0025702682323753834-0.00029098388040438294j),(0.4511730372905731-0.9078038930892944j),(0.002374864649027586+0.0014479359379038215j),(0.9879701733589172-0.00040668531437404454j)
-29.223632812500007,(0.5246518850326538-0.869248628616333j),(0.002985892817378044+0.0004899511695839465j),(0.5236775875091553-0.8696658611297607j),(0.0026269913651049137-0.0003059767186641693j),(0.5228816270828247-0.8704952597618103j),(0.0024212487041950226+0.001438165083527565j),(0.9879915118217468-0.0004233048530295491j)
-29.21484375,(0.5930355191230774-0.826111912727356j),(0.0030333504546433687+0.00047525326954200864j),(0.5920576453208923-0.826662540435791j),(0.0026825375389307737-0.00032104537240229547j),(0.5912423729896545-0.8275863528251648j),(0.0024669345002621412+0.0014281580224633217j),(0.988012433052063-0.00044022288057021797j)
-29.20605468749999,(0.6576202511787415-0.7776598334312439j),(0.003079388290643692+0.00046038019354455173j),(0.6566426753997803-0.7783375978469849j),(0.002736898837611079-0.0003361945564392954j),(0.6558162569999695-0.7793512344360352j),(0.0025119096972048283+0.0014179149875417352j),(0.9880334138870239-0.00045724681694991887j)
-29.197265625000004,(0.717991292476654-0.7242020964622498j),(0.003123990260064602+0.0004453308938536793j),(0.7170178294181824-0.7250002026557922j),(0.002790055237710476-0.00035141975968144834j),(0.7161892056465149-0.7260985970497131j),(0.0025561663787811995+0.0014074394712224603j),(0.9880538582801819-0.00047463507507927716j)
-29.1884765625,(0.7737624049186707-0.6660810708999634j),(0.0031671456526964903+0.00043010825174860656j),(0.7727971076965332-0.6669917702674866j),(0.0028419955633580685-0.00036671911948360503j),(0.7719749212265015-0.6681690216064453j),(0.0025996947661042213+0.0013967335689812899j),(0.9880743026733398-0.0004921397776342928j)
-29.179687500000007,(0.8245767951011658-0.603668749332428j),(0.0032088332809507847+0.0004147154395468533j),(0.8236237168312073-0.6046834588050842j),(0.002892704214900732-0.00038208928890526295j),(0.8228171467781067-0.6059319972991943j),(0.002642483916133642+0.0013858025195077062j),(0.9880945682525635-0.0005098615074530244j)
-29.170898437499996,(0.870110273361206-0.5373644232749939j),(0.0032490405719727278+0.00039915702654980123j),(0.8691737651824951-0.538473904132843j),(0.002942169550806284-0.00039752593147568405j),(0.8683918118476868-0.5397865772247314j),(0.0026845273096114397+0.0013746476033702493j),(0.9881144762039185-0.0005277714808471501j)
-29.162109375000004,(0.9100733399391174-0.4675925374031067j),(0.0032877554185688496+0.0003834355156868696j),(0.9091572165489197-0.4687870144844055j),(0.002990380162373185-0.0004130279121454805j),(0.9084089398384094-0.47015511989593506j),(0.0027258137706667185+0.0013632717309519649j),(0.9881342053413391-0.0005459027597680688j)
-29.153320312499996,(0.9442126154899597-0.39479902386665344j),(0.0033249587286263704+0.00036754776374436915j),(0.9433211088180542-0.3960680663585663j),(0.0030373188201338053-0.00042859051609411836j),(0.9426150918006897-0.39748266339302063j),(0.0027663360815495253+0.0013516793260350823j),(0.9881537556648254-0.000564143352676183j)
-29.14453125,(0.972312331199646-0.31944969296455383j),(0.0033606409560889006+0.00035150317125953734j),(0.9714493751525879-0.32078248262405396j),(0.003082975512370467-0.00044421388884074986j),(0.9707944393157959-0.32223397493362427j),(0.002806085394695401+0.001339872949756682j),(0.9881731271743774-0.000582649081479758j)
-29.135742187500007,(0.9941964745521545-0.24202580749988556j),(0.003394786035642028+0.0003353016800247133j),(0.9933657646179199-0.24341098964214325j),(0.0031273397617042065-0.00045989552745595574j),(0.9927701950073242-0.24488987028598785j),(0.0028450526297092438+0.0013278545811772346j),(0.9881923794746399-0.0006012771627865732j)
-29.126953125000004,(1.0097284317016602-0.16302232444286346j),(0.0034273837227374315+0.00031894948915578425j),(1.008933663368225-0.16444888710975647j),(0.0031703973654657602-0.0004756244888994843j),(1.008405327796936-0.16594453155994415j),(0.0028832280077040195+0.0013156289933249354j),(0.9882109761238098-0.0006200222996994853j)
-29.118164062499993,(1.0188136100769043-0.08294369280338287j),(0.003458418883383274+0.0003024423203896731j),(1.0180580615997314-0.08439996838569641j),(0.003212136449292302-0.0004914099117740989j),(1.0176045894622803-0.08590199798345566j),(0.0029206087347120047+0.001303199678659439j),(0.9882299304008484-0.0006389044574461877j)
-29.109375,(1.0213979482650757-0.0023013956379145384j),(0.0034878829028457403+0.00028578832279890776j),(1.020685076713562-0.0037755731027573347j),(0.0032525467686355114-0.0005072364001534879j),(1.0203131437301636-0.005273362621665001j),(0.002957182237878442+0.001290569081902504j),(0.9882484674453735-0.0006578752072528005j)
-29.1005859375,(1.0174702405929565+0.07839033752679825j),(0.0035157601814717054+0.00026899302611127496j),(1.0168029069900513+0.07690944522619247j),(0.0032916185446083546-0.0005231105023995042j),(1.0165188312530518+0.07542694360017776j),(0.0029929429292678833+0.0012777401134371758j),(0.9882667064666748-0.0006770493346266448j)
-29.091796874999996,(1.0070602893829346+0.158616304397583j),(0.0035420407075434923+0.0002520515990909189j),(1.0064408779144287+0.15714053809642792j),(0.003329338040202856-0.0005390261649154127j),(1.0062506198883057+0.15568378567695618j),(0.003027884056791663+0.001264717779122293j),(0.9882850646972656-0.0006962430779822171j)
-29.08300781250001,(0.9902402758598328+0.23786574602127075j),(0.003566712373867631+0.00023497505753766745j),(0.9896711111068726+0.23640616238117218j),(0.0033656961750239134-0.0005549805355258286j),(0.9895790815353394+0.23498567938804626j),(0.003061995143070817+0.001251504640094936j),(0.9883028864860535-0.0007156609208323061j)
-29.074218750000007,(0.9671224355697632+0.3156335651874542j),(0.0035897670313715935+0.00021776136418338865j),(0.966605544090271+0.314200758934021j),(0.0034006887581199408-0.0005709679680876434j),(0.9666160941123962+0.31282705068588257j),(0.003095273394137621+0.0012381025590002537j),(0.9883207678794861-0.0007349686347879469j)
-29.0654296875,(0.9378600120544434+0.3914244771003723j),(0.003611191175878048+0.0002004146226681769j),(0.9373968839645386+0.39002928137779236j),(0.0034342992585152388-0.0005869886954315007j),(0.9375134110450745+0.38871222734451294j),(0.003127709263935685+0.0012245186371728778j),(0.9883384108543396-0.0007544069085270166j)
-29.05664062499999,(0.90264493227005+0.464756578207016j),(0.0036309766583144665+0.00018293879111297429j),(0.902236819267273+0.4634084701538086j),(0.003466519759967923-0.000603038992267102j),(0.9024616479873657+0.46215787529945374j),(0.0031592966988682747+0.001210753689520061j),(0.9883558750152588-0.0007739595021121204j)
-29.047851562500004,(0.8617075681686401+0.5351633429527283j),(0.003649115562438965+0.0001653342042118311j),(0.8613550066947937+0.5338720679283142j),(0.003497344208881259-0.0006191155989654362j),(0.8616897463798523+0.5326969623565674j),(0.0031900315079838037+0.0011968107428401709j),(0.9883732795715332-0.0007936215260997415j)
-29.0390625,(0.8153137564659119+0.6021978855133057j),(0.0036655953153967857+0.0001476090692449361j),(0.81501704454422+0.6009719967842102j),(0.003526760032400489-0.0006352117634378374j),(0.8154624104499817+0.5998809933662415j),(0.003219905309379101+0.0011826963163912296j),(0.988390326499939-0.0008131562499329448j)
-29.030273437499996,(0.7637642621994019+0.6654348373413086j),(0.0036804070696234703+0.00012976235302630812j),(0.7635233998298645+0.6642823815345764j),(0.0035547621082514524-0.0006513303960673511j),(0.7640790939331055+0.6632834076881409j),(0.003248912515118718+0.0011684112250804901j),(0.9884074330329895-0.0008327803807333112j)
-29.021484374999996,(0.7073924541473389+0.7244728803634644j),(0.0036935468669980764+0.00011180212459294125j),(0.7072068452835083+0.7234010696411133j),(0.0035813399590551853-0.0006674662581644952j),(0.7078713178634644+0.7225015163421631j),(0.003277047537267208+0.0011539598926901817j),(0.9884243011474609-0.0008524080622009933j)
-29.012695312500004,(0.6465616822242737+0.7789386510848999j),(0.003705001901835203+9.372553904540837e-05j),(0.6464304327964783+0.7779538631439209j),(0.003606485901400447-0.0006836133543401957j),(0.6472020745277405+0.7771598696708679j),(0.0033043064177036285+0.0011393476743251085j),(0.9884410500526428-0.0008721072226762772j)
-29.003906250000007,(0.5816633105278015+0.8284875750541687j),(0.0037147679831832647+7.553989416919649e-05j),(0.5815850496292114+0.8275951147079468j),(0.0036301997024565935-0.000699773314408958j),(0.5824606418609619+0.8269127011299133j),(0.0033306824043393135+0.001124574919231236j),(0.9884576797485352-0.0008917874074541032j)
-28.9951171875,(0.5131139159202576+0.8728066086769104j),(0.003722837660461664+5.724581205868162e-05j),(0.5130870342254639+0.872011661529541j),(0.003652463899925351-0.0007159379310905933j),(0.5140627026557922+0.8714448809623718j),(0.0033561713062226772+0.0011096474481746554j),(0.9884741306304932-0.0009113285923376679j)
-28.986328125000007,(0.44135305285453796+0.9116166830062866j),(0.0037292041815817356+3.884742545778863e-05j),(0.44137510657310486+0.9109224677085876j),(0.0036732787266373634-0.0007321068551391363j),(0.44244614243507385+0.9104755520820618j),(0.0033807663712650537+0.0010945689864456654j),(0.9884904026985168-0.0009309538872912526j)
-28.9775390625,(0.36683934926986694+0.944673478603363j),(0.0037338591646403074+2.0350720660644583e-05j),(0.36690792441368103+0.9440830945968628j),(0.0036926346365362406-0.0007482757209800184j),(0.3680691123008728+0.9437590837478638j),(0.003404466202482581+0.001079343375749886j),(0.9885066747665405-0.0009503499022684991j)
-28.968749999999993,(0.2900489866733551+0.971770167350769j),(0.0037367972545325756+1.7573594277564553e-06j),(0.29016122221946716+0.971284806728363j),(0.0037105311639606953-0.0007644427241757512j),(0.29140597581863403+0.9710859656333923j),(0.003427263582125306+0.0010639738757163286j),(0.9885227680206299-0.0009699405636638403j)
-28.9599609375,(0.21147096157073975+0.9927372932434082j),(0.0037380149587988853-1.6931791833485477e-05j),(0.2116236388683319+0.9923582673072815j),(0.003726952476426959-0.000780607748311013j),(0.21294501423835754+0.9922850728034973j),(0.0034491578117012978+0.001048464560881257j),(0.9885388016700745-0.000989386229775846j)
-28.951171875,(0.13160543143749237+1.007444977760315j),(0.0037375076208263636-3.5708035284187645e-05j),(0.13179507851600647+1.0071717500686646j),(0.0037419069558382034-0.0007967583951540291j),(0.13318556547164917+1.0072247982025146j),(0.003470140742138028+0.0010328191565349698j),(0.9885546565055847-0.0010086873080581427j)
-28.942382812499996,(0.0509595088660717+1.0158030986785889j),(0.0037352661602199078-5.457507722894661e-05j),(0.05118236318230629+1.0156347751617432j),(0.0037553771398961544-0.0008128972840495408j),(0.05263359844684601+1.015812635421753j),(0.003490211209282279+0.0010170405730605125j),(0.9885705709457397-0.0010279219131916761j)
-28.93359375,(-0.029955510050058365+1.0177615880966187j),(0.003731293138116598-7.351978274527937e-05j),(-0.029703380540013313+1.0176963806152344j),(0.0037673686165362597-0.0008290253463201225j),(-0.028200099244713783+1.0179975032806396j),(0.0035093652550131083+0.0010011345148086548j),(0.9885861873626709-0.0010470823617652059j)
-28.924804687500007,(-0.11062747985124588+1.013311743736267j),(0.0037255799397826195-9.254943142877892e-05j),(-0.1103503480553627+1.013346791267395j),(0.0037778725381940603-0.0008451304165646434j),(-0.10880393534898758+1.0137685537338257j),(0.0035275998525321484+0.0009851037757471204j),(0.9886019229888916-0.0010661229025572538j)
-28.916015624999996,(-0.19054687023162842+1.002484917640686j),(0.0037181233055889606-0.00011165277101099491j),(-0.19024918973445892+1.002616286277771j),(0.0037868856452405453-0.0008612138917669654j),(-0.18866918981075287+1.0031548738479614j),(0.0035449129063636065+0.0009689530124887824j),(0.9886173009872437-0.0010849967366084456j)
-28.90722656249999,(-0.2692098617553711+0.9853532910346985j),(0.003708919510245323-0.0001308262872043997j),(-0.2688958942890167+0.985576868057251j),(0.003794402815401554-0.0008772741421125829j),(-0.26729220151901245+0.9862279891967773j),(0.0035612990614026785+0.000952685484662652j),(0.98863285779953-0.0011038286611437798j)
-28.898437500000004,(-0.34612157940864563+0.9620285630226135j),(0.003697969252243638-0.00015007540059741586j),(-0.34579601883888245+0.9623388051986694j),(0.0038004214875400066-0.000893303076736629j),(-0.3441784083843231+0.9630973935127258j),(0.003576759248971939+0.0009363048011437058j),(0.9886482954025269-0.0011224420741200447j)
-28.8896484375,(-0.42079898715019226+0.9326618909835815j),(0.003685268107801676-0.0001693853409960866j),(-0.42046642303466797+0.9330532550811768j),(0.0038049407303333282-0.0009093030239455402j),(-0.41884464025497437+0.933912992477417j),(0.003591288812458515+0.0009198144543915987j),(0.9886636137962341-0.00114090193528682j)
-28.880859374999996,(-0.49277424812316895+0.8974422812461853j),(0.0036708165425807238-0.00018876012472901493j),(-0.492438942193985+0.8979079127311707j),(0.003807962406426668-0.0009252698509953916j),(-0.4908234179019928+0.8988627791404724j),(0.003604885656386614+0.0009032199159264565j),(0.9886789321899414-0.001159186940640211j)
-28.87207031249999,(-0.5615975856781006+0.8565956950187683j),(0.003654610365629196-0.0002081893035210669j),(-0.5612645745277405+0.8571292757987976j),(0.0038094744086265564-0.0009411952923983335j),(-0.5596646666526794+0.8581715822219849j),(0.0036175488494336605+0.0008865239797160029j),(0.9886941313743591-0.0011773706646636128j)
-28.863281250000004,(-0.6268396973609924+0.8103835582733154j),(0.003636651672422886-0.00022767360496800393j),(-0.6265131235122681+0.8109773397445679j),(0.003809485351666808-0.0009570765541866422j),(-0.6249389052391052+0.8120995163917542j),(0.003629275131970644+0.0008697315352037549j),(0.9887095093727112-0.0011952868662774563j)
-28.854492187499993,(-0.6880953907966614+0.7591006755828857j),(0.0036169379018247128-0.00024721145746298134j),(-0.6877796053886414+0.7597470879554749j),(0.003807984758168459-0.0009729176526889205j),(-0.6862402558326721+0.7609410881996155j),(0.003640066599473357+0.0008528456091880798j),(0.9887247085571289-0.0012129769893363118j)
-28.845703125,(-0.74498450756073+0.7030737996101379j),(0.003595469519495964-0.0002667959197424352j),(-0.7446835041046143+0.7037643194198608j),(0.0038049814756959677-0.0009887077612802386j),(-0.7431881427764893+0.7050219774246216j),(0.0036499190609902143+0.0008358703344129026j),(0.9887397289276123-0.0012305522104725242j)
-28.836914062500004,(-0.7971559166908264+0.6426589488983154j),(0.0035722479224205017-0.0002864234265871346j),(-0.7968737483024597+0.6433857083320618j),(0.0038004652597010136-0.001004449324682355j),(-0.7954310178756714+0.6446983814239502j),(0.003658832749351859+0.0008188102510757744j),(0.9887549877166748-0.0012478127609938383j)
-28.828125,(-0.8442888259887695+0.5782395005226135j),(0.0035472719464451075-0.00030609231907874346j),(-0.844028890132904+0.5789942145347595j),(0.003794441930949688-0.001020132447592914j),(-0.842647135257721+0.5803524255752563j),(0.0036668055690824986+0.0008016700157895684j),(0.988770067691803-0.0012648400152102113j)
-28.819335937499993,(-0.886094331741333+0.5102241635322571j),(0.0035205460153520107-0.0003257970092818141j),(-0.8858603835105896+0.5109980702400208j),(0.0037869105581194162-0.0010357616702094674j),(-0.8845469951629639+0.5123934149742126j),(0.0036738396156579256+0.0007844523643143475j),(0.9887851476669312-0.0012816525995731354j)
-28.810546874999996,(-0.9223185777664185+0.4390428960323334j),(0.003492069663479924-0.00034553324803709984j),(-0.922113299369812+0.43982794880867004j),(0.0037778697442263365-0.0010513291927054524j),(-0.9208748936653137+0.44125115871429443j),(0.003679933724924922+0.000767160439863801j),(0.9888002276420593-0.0012982134940102696j)
